episode_id,seed_id,split,scenario_id,scenario_type,storm_severity,controller_type,time_s,scenario_phase,control_timestep_s,sample_interval_s,communication_delay_ms,sensor_noise_level,gust_start_s,wave_event_start_s,yaw_error_initial_deg,mean_wind_speed_mps,wind_speed_mps,rotor_arrival_wind_speed_mps,wind_direction_deg,turbulence_intensity,lidar_preview_wind_speed_5s_mps,lidar_preview_wind_speed_10s_mps,lidar_preview_wind_speed_20s_mps,lidar_preview_wind_speed_30s_mps,lidar_preview_direction_30s_deg,preview_confidence,wave_elevation_m,significant_wave_height_m,wave_transient_factor,platform_pitch_deg,platform_pitch_rate_deg_s,platform_surge_m,platform_heave_m,yaw_misalignment_deg,rotor_speed_rpm,generator_speed_rpm,blade_pitch_1_deg,blade_pitch_2_deg,blade_pitch_3_deg,yaw_angle_deg,M_tb_kNm,M_tb_norm,M_br_1_kNm,M_br_2_kNm,M_br_3_kNm,M_br_mean_kNm,Gamma_br_kNm,T_m_kN,T_m_safe_kN,a_n_mps2,generated_power_MW,rated_power_MW,e_P,delta_beta_1_deg,delta_beta_2_deg,delta_beta_3_deg,delta_yaw_deg,pitch_rate_1_deg_s,pitch_rate_2_deg_s,pitch_rate_3_deg_s,yaw_rate_deg_s,mooring_safety_margin,raw_action_violation,applied_action_violation,safety_projection_active,N_viol_pre_cumulative,N_viol_applied_cumulative,DEL_proxy_increment,load_reduction_reference
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,72.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.457,17.43,235.296,0.15,16.794,16.976,17.805,17.225,235.858,0.72,-2.712,6.5,1.2,-0.347,0.197,-0.015,-0.917,7.658,12.075,1171.568,8.558,8.55,8.373,227.761,18751.831,1.66645,2230.47,2141.024,1448.745,1940.08,327.557,4487.438,7600,0.15898,5.02006,5,0.004012,0.06671,0.05867,-0.1188,0.12322,0.09048,-0.07446,-0.0686,-0.04033,0.409548,0,0,0,0,0,0.00313564,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,73.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.562,17.657,235.75,0.15,17.12,17.251,16.998,17.329,237.161,0.714,-2.175,6.5,1.2,-0.145,0.172,0.035,-0.742,7.913,12.065,1171.735,8.602,8.56,8.46,227.973,18276.475,1.6242,2329.284,1976.417,1466.481,1924.061,305.053,4442.521,7600,0.15777,4.8998,5,-0.020041,0.08323,0.04132,-0.05892,0.1367,0.0413,-0.04339,0.1497,0.03371,0.415458,0,0,0,0,0,0.00283207,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,73.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.736,17.335,235.199,0.15,16.863,17.268,17.119,17.454,234.629,0.752,-2.229,6.5,1.2,0.022,0.146,-0.016,-0.726,7.524,11.99,1161.971,8.57,8.489,8.441,227.804,17368.792,1.54354,2413.79,1845.412,1582.924,1947.376,310.943,4407.31,7600,0.15581,5.02067,5,0.004135,0.08957,0.00885,-0.03957,0.1284,0.01583,-0.08117,0.0484,-0.02075,0.420091,0,0,0,0,0,0.00231759,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,74,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.764,17.394,236.718,0.15,17.341,17.369,17.517,17.204,238.692,0.718,-2.59,6.5,1.2,-0.13,0.094,-0.024,-0.913,7.519,12.09,1170.065,8.574,8.458,8.454,229.329,17704.708,1.57339,2417.636,1682.184,1682.184,1927.334,326.868,4462.64,7600,0.15558,4.98014,5,-0.003972,0.08668,-0.02974,-0.03336,0.13068,-0.00722,-0.09648,0.01552,0.00569,0.412811,0,0,0,0,0,0.00250112,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,74.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.839,17.407,235.753,0.15,17.776,17.472,17.317,17.381,236.168,0.717,-2.262,6.5,1.2,0.061,0.117,0.05,-0.76,7.573,12.08,1173.935,8.602,8.407,8.476,228.315,17735.518,1.57613,2377.152,1544.03,1807.23,1909.471,311.788,4357.733,7600,0.15598,4.89933,5,-0.020135,0.11296,-0.08177,-0.01319,0.1351,0.06571,-0.13008,0.05042,0.01105,0.426614,0,0,0,0,0,0.00251353,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,74.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.773,18.017,237.766,0.15,17.944,17.405,16.804,17.322,236.75,0.752,-2.248,6.5,1.2,0.104,0.036,0.033,-0.845,7.652,12.204,1184.11,8.647,8.476,8.578,230.241,18591.936,1.65224,2363.881,1513.167,2015.958,1964.335,300.779,4484.279,7600,0.1562,5.07063,5,0.014126,0.08505,-0.08591,0.01549,0.12702,-0.06978,-0.01034,0.0717,-0.0202,0.409963,0,0,0,0,0,0.00303099,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,75.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.255,17.228,233.84,0.15,17.777,17.901,17.65,17.112,237.055,0.744,-2.767,6.5,1.2,-0.195,0.041,-0.006,-1.007,7.24,12.08,1175.072,8.532,8.386,8.52,226.726,17817.413,1.58341,2181.711,1417.796,2094.304,1897.937,320.094,4448.805,7600,0.15495,4.98624,5,-0.002751,0.06501,-0.08165,0.05289,0.12582,-0.0501,0.01064,0.09352,-0.003,0.414631,0,0,0,0,0,0.00256337,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,75.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.491,17.237,234.795,0.15,17.342,17.676,17.595,18.182,234.078,0.753,-2.691,6.5,1.2,-0.07,-0.004,-0.083,-0.819,7.49,12.129,1175.87,8.516,8.382,8.546,227.431,17489.504,1.55427,2101.402,1471.318,2277.683,1950.134,319.211,4375.606,7600,0.15382,5.00113,5,0.000225,0.04781,-0.08603,0.07811,0.12608,-0.04301,-0.01094,0.06303,0.00066,0.424262,0,0,0,0,0,0.00238028,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,76,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.632,16.819,235.542,0.15,17.653,17.376,17.083,16.856,237.286,0.752,-2.565,6.5,1.2,-0.097,-0.004,-0.056,-0.825,7.277,12.043,1166.928,8.422,8.326,8.507,228.396,17152.375,1.52431,1858.078,1439.116,2277.04,1858.078,279.308,4436.231,7600,0.15324,5.01817,5,0.003634,0.00402,-0.09217,0.089,0.13068,-0.10946,-0.01535,0.02722,0.0115,0.416285,0,0,0,0,0,0.00220709,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,76.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.471,16.889,236.423,0.15,17.443,17.355,17.671,17,234.631,0.751,-2.008,6.5,1.2,0.238,-0.035,0.042,-0.705,8.055,12.043,1167.329,8.392,8.369,8.515,228.513,17706.326,1.57354,1721.102,1539.352,2370.738,1877.064,329.116,4468.136,7600,0.15466,5.07942,5,0.015884,-0.03479,-0.05765,0.08825,0.14475,-0.09703,0.0863,-0.00188,0.03517,0.412087,0,0,0,0,0,0.00250231,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,76.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.199,17.057,234.602,0.15,17.274,17.685,17.389,17.268,234.958,0.717,-1.801,6.5,1.2,0.36,-0.103,0.049,-0.657,7.641,12.066,1172.149,8.416,8.423,8.526,227.091,17727.746,1.57544,1604.527,1693.888,2385.513,1894.643,327.247,4387.041,7600,0.15575,4.97082,5,-0.005837,-0.03085,-0.02412,0.07924,0.1298,0.00984,0.08384,-0.02252,-0.03737,0.422758,0,0,0,0,0,0.00251077,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,77.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.519,17.008,234.06,0.15,17.059,16.746,17.067,17.899,234.174,0.727,-0.539,6.5,1.2,0.96,-0.146,0.277,-0.177,8.355,11.986,1163.766,8.349,8.458,8.57,225.851,19028.133,1.691,1528.434,1889.675,2411.712,1943.274,312.292,4544.287,7600,0.15866,4.99903,5,-0.000195,-0.09221,0.01686,0.12864,0.14531,-0.15338,0.10245,0.12352,0.03877,0.402068,0,0,0,0,0,0.00332364,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,77.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.571,17.455,233.416,0.15,17.34,17.318,17.285,17.373,233.471,0.736,-0.502,6.5,1.2,0.895,-0.141,0.255,-0.157,6.174,12.112,1176.233,8.378,8.531,8.596,227.353,18729.65,1.66448,1550.245,2076.57,2319.637,1982.151,287.937,4705.885,7600,0.15806,4.97486,5,-0.005028,-0.11665,0.03642,0.10135,0.11099,-0.06111,0.0489,-0.06824,-0.0858,0.380805,0,0,0,0,0,0.00313036,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,78,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.087,17.115,235.575,0.15,17.499,17.051,17.828,17.31,236.316,0.717,-0.496,6.5,1.2,0.824,-0.17,0.241,-0.195,6.949,12.112,1172.374,8.372,8.52,8.459,228.749,18186.905,1.61624,1456.454,2168.905,2168.905,1931.422,316.645,4538.166,7600,0.15758,4.96097,5,-0.007806,-0.08219,0.06596,0.00487,0.1233,0.08615,0.07384,-0.24119,0.03077,0.402873,0,0,0,0,0,0.00278232,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,78.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.446,17.002,235.663,0.15,17.795,17.439,16.615,17.133,234.004,0.726,1.67,6.5,1.2,1.907,-0.213,0.627,0.608,7.875,12.089,1173.509,8.376,8.502,8.49,227.93,19815.895,1.76101,1558.48,2405.363,2137.815,2033.886,316.937,4976.873,7600,0.16105,4.93931,5,-0.012137,-0.06445,0.06174,0.04952,0.14319,0.04436,-0.01054,0.11162,0.04973,0.345148,0,0,0,0,0,0.00392237,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,78.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.44,17.503,234.375,0.15,16.677,17.457,17.134,17.59,233.125,0.732,1.315,6.5,1.2,1.791,-0.209,0.53,0.43,7.043,12.09,1169.577,8.447,8.594,8.496,227.454,20189.974,1.79425,1669.561,2492.079,2005.952,2055.864,290.81,4891.609,7600,0.16163,5.04142,5,0.008284,-0.0534,0.09391,-0.00477,0.12196,0.02762,0.08042,-0.13573,-0.05309,0.356367,0,0,0,0,0,0.0042157,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,79.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.254,17.26,235.41,0.15,17.365,17.804,16.776,17.691,235.858,0.718,1.799,6.5,1.2,1.853,-0.234,0.631,0.628,7.276,12.035,1165.944,8.397,8.573,8.419,228.258,19861.18,1.76503,1759.731,2525.183,1847.315,2044.076,320.738,5007.669,7600,0.16146,4.96931,5,-0.006137,-0.07456,0.10206,-0.05207,0.12334,-0.05289,0.02037,-0.11825,0.00345,0.341096,0,0,0,0,0,0.00395959,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,79.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.508,17.834,234.465,0.15,16.648,17.124,17.544,17.08,234.159,0.731,1.666,6.5,1.2,1.667,-0.221,0.607,0.604,7.131,12.079,1170.679,8.497,8.619,8.494,227.458,20305.611,1.80453,1947.298,2564.94,1774.499,2095.579,312.907,4891.916,7600,0.16201,5.06247,5,0.012495,-0.04344,0.07926,-0.04634,0.12377,0.0778,-0.057,0.01433,0.00107,0.356327,0,0,0,0,0,0.00431199,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,80,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.171,17.645,234.242,0.15,17.407,17.418,17.218,17.67,232.797,0.744,2.673,6.5,1.2,2.204,-0.271,0.738,0.934,7.688,12.07,1170.564,8.531,8.598,8.459,226.688,20949.491,1.86175,2066.521,2495.061,1637.982,2066.521,285.693,4994.97,7600,0.16389,4.98856,5,-0.002288,0.01348,0.08086,-0.05872,0.13342,0.14228,0.00401,-0.03095,0.02414,0.342767,0,0,0,0,0,0.00488151,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,80.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.168,17.216,235.701,0.15,18.045,18.111,16.752,17.539,235.32,0.735,2.74,6.5,1.2,2.205,-0.237,0.683,0.972,7.612,12.087,1175.652,8.483,8.55,8.4,228.217,20624.513,1.83287,2208.018,2385.476,1573.724,2055.74,321.344,5070.727,7600,0.16281,4.96129,5,-0.007742,0.01725,0.08418,-0.06565,0.1275,0.00943,0.00828,-0.01732,-0.01481,0.332799,0,0,0,0,0,0.00459559,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,80.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.674,17.699,235.099,0.15,17.632,17.666,18.204,17.729,235.629,0.722,2.598,6.5,1.2,1.831,-0.281,0.748,0.954,8.001,12.168,1182.897,8.55,8.567,8.425,227.243,20694.599,1.8391,2354.213,2263.102,1557.933,2058.416,333.655,4995.285,7600,0.16361,4.9916,5,-0.00168,0.02665,0.0429,-0.09917,0.14398,0.02349,-0.10319,-0.08379,0.0412,0.342726,0,0,0,0,0,0.00465299,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,81.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.047,16.903,233.063,0.15,17.669,18.04,18.366,17.36,232.364,0.738,3.574,6.5,1.2,2.278,-0.276,0.882,1.248,7.31,12.048,1169.586,8.526,8.439,8.359,225.883,20028.526,1.77991,2410.085,2068.641,1575.211,2017.979,295.178,5124.791,7600,0.16239,5.03162,5,0.006324,0.09755,0.01069,-0.0694,0.13038,0.17725,-0.08052,0.07441,-0.03401,0.325685,0,0,0,0,0,0.00409882,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,81.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.667,17.471,233.721,0.15,18.156,17.72,17.599,17.618,235.449,0.748,3.076,6.5,1.2,1.86,-0.273,0.802,1.084,7.028,12.104,1174.424,8.56,8.459,8.423,226.814,20024.76,1.77957,2490.955,1938.04,1682.693,2037.229,302.484,4962.083,7600,0.16233,4.87241,5,-0.025518,0.06393,-0.03769,-0.07406,0.11988,-0.08405,-0.12095,-0.01163,-0.02625,0.347094,0,0,0,0,0,0.00408594,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,82,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.269,18.003,234.528,0.15,18.516,18.126,18.563,18.171,234.737,0.751,2.655,6.5,1.2,1.645,-0.297,0.742,0.936,6.654,12.176,1181.487,8.671,8.53,8.538,227.99,19685.316,1.74941,2535.667,1835.126,1835.126,2068.64,311.352,5036.143,7600,0.16212,5.09246,5,0.018491,0.11065,-0.03035,-0.02277,0.11595,0.1168,0.01835,0.12822,-0.00983,0.33735,0,0,0,0,0,0.00382541,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,82.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.29,17.511,235.098,0.15,17.196,17.467,18.015,17.501,235.81,0.749,3.489,6.5,1.2,1.973,-0.244,0.911,1.229,6.933,12.111,1173.047,8.6,8.443,8.521,228.289,20049.651,1.78178,2470.661,1666.703,1920.69,2019.351,300.873,5043.737,7600,0.16193,4.9595,5,-0.008099,0.09832,-0.05864,0.01985,0.12401,-0.03083,-0.07072,0.10655,0.02015,0.33635,0,0,0,0,0,0.00411079,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,82.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.099,18.479,234.561,0.15,17.968,17.366,18.427,17.256,235.035,0.738,3.04,6.5,1.2,1.686,-0.265,0.799,0.95,8.061,12.186,1179.979,8.681,8.544,8.585,226.641,21508.519,1.91143,2498.608,1628.925,2142.928,2090.154,307.486,5015.172,7600,0.16475,4.9913,5,-0.00174,0.06327,-0.07373,-0.03299,0.14187,-0.08762,-0.03773,-0.13209,0.04466,0.340109,0,0,0,0,0,0.005417,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,83.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.068,18.166,235.614,0.15,18.401,17.829,18.238,18.404,236.338,0.715,2.584,6.5,1.2,1.126,-0.259,0.749,0.891,8.205,12.125,1176.561,8.66,8.506,8.612,227.553,20319.838,1.80579,2339.147,1534.176,2247.041,2040.121,337.297,4735.49,7600,0.16262,4.92534,5,-0.014932,0.08023,-0.07339,0.03179,0.14322,0.0424,0.00085,0.16195,0.00337,0.376909,0,0,0,0,0,0.00431616,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,83.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.64,18.237,234.248,0.15,18.264,18.743,18.575,18.485,236.111,0.745,1.864,6.5,1.2,0.684,-0.224,0.69,0.599,7.555,12.149,1178.258,8.582,8.514,8.658,226.825,19517.927,1.73453,2162.396,1530.053,2339.309,2010.586,320.355,4652.692,7600,0.1607,4.9052,5,-0.01896,-0.00688,-0.07431,0.06911,0.13291,-0.21778,-0.0023,0.0933,-0.02576,0.387804,0,0,0,0,0,0.00367887,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,84,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.38,18.052,233.915,0.15,18.459,17.892,17.677,17.956,234.309,0.727,2.254,6.5,1.2,0.788,-0.181,0.704,0.803,6.327,12.153,1178.888,8.604,8.516,8.633,227.7,18706.826,1.66245,1969.794,1572.939,2366.649,1969.794,264.57,4789.367,7600,0.15864,5.04771,5,0.009541,0.03801,-0.05033,0.06712,0.11164,0.11224,0.05995,-0.00499,-0.05319,0.36982,0,0,0,0,0,0.00311932,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,84.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.457,18.211,234.34,0.15,18.719,18.041,18.254,18.528,237.102,0.726,1.053,6.5,1.2,0.061,-0.178,0.543,0.407,7.369,12.17,1182.477,8.572,8.513,8.648,227.1,18392.668,1.63453,1764.208,1589.099,2390.105,1914.471,317.089,4559.804,7600,0.15806,4.95332,5,-0.009336,-0.01287,-0.07271,0.06259,0.12984,-0.12719,-0.05596,-0.01132,0.04551,0.400026,0,0,0,0,0,0.00290895,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,84.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.63,18.202,233.251,0.15,18.319,17.538,18.237,17.836,233.6,0.743,0.71,6.5,1.2,-0.183,-0.142,0.504,0.305,7.368,12.155,1181.219,8.567,8.571,8.663,226.011,18838.815,1.67418,1644.566,1732.597,2413.928,1930.364,322.376,4576.498,7600,0.15826,4.99952,5,-0.000096,-0.01772,-0.0136,0.07906,0.12821,-0.01212,0.14778,0.04119,-0.00408,0.397829,0,0,0,0,0,0.00319712,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,85.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.071,18.832,235.51,0.15,18.64,19.026,18.805,18.663,237.275,0.738,0.22,6.5,1.2,-0.541,-0.143,0.418,0.028,7.142,12.23,1184.87,8.588,8.665,8.77,228.497,20114.513,1.78755,1629.778,1968.046,2456.886,2018.237,292.433,4643.699,7600,0.16047,4.98395,5,-0.003209,-0.07214,0.00533,0.10998,0.12895,-0.13607,0.04732,0.0773,0.00184,0.388987,0,0,0,0,0,0.00414121,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,85.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.385,18.661,234.177,0.15,18.082,18.931,18.819,18.034,235.752,0.749,-0.949,6.5,1.2,-1.25,-0.126,0.2,-0.359,8.242,12.157,1178.384,8.569,8.678,8.722,226.083,21144.255,1.87906,1540.87,2131.626,2404.448,2025.648,323.185,4767.466,7600,0.16198,4.98213,5,-0.003573,-0.07035,0.03836,0.08282,0.14764,0.00448,0.08259,-0.06791,0.04671,0.372702,0,0,0,0,0,0.00505084,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,86,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.891,18.869,235.847,0.15,18.371,18.104,18.428,18.257,236.117,0.742,-1.455,6.5,1.2,-1.583,-0.106,0.136,-0.481,7.22,12.211,1182.148,8.58,8.69,8.704,228.75,21474.378,1.9084,1624.06,2347.44,2347.44,2106.313,321.502,4831.784,7600,0.16224,5.04017,5,0.008034,-0.08459,0.02533,0.03951,0.12382,-0.03559,-0.03257,-0.10828,-0.05955,0.364239,0,0,0,0,0,0.00537301,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,86.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.422,18.455,234.887,0.15,18.276,18.578,18.801,19.262,236.482,0.722,-1.423,6.5,1.2,-1.625,-0.061,0.128,-0.454,6.416,12.165,1178.907,8.5,8.722,8.627,228.582,20646.486,1.83482,1601.911,2382.316,2135.77,2039.999,292.059,4783.468,7600,0.16013,4.99523,5,-0.000954,-0.11476,0.10758,0.01247,0.11143,-0.07543,0.20562,-0.06758,-0.03095,0.370596,0,0,0,0,0,0.00459771,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,86.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.788,18.343,233.488,0.15,18.167,18.402,18.801,18.465,232.72,0.726,-0.95,6.5,1.2,-1.31,-0.013,0.17,-0.344,7.813,12.182,1180.839,8.539,8.72,8.628,225.809,20878.444,1.85544,1621.211,2479.409,1972.194,2024.271,303.425,4730.841,7600,0.15978,4.98275,5,-0.00345,-0.0626,0.119,0.0266,0.13475,0.1304,0.02854,0.0353,0.05829,0.377521,0,0,0,0,0,0.00480242,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,87.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.525,18.286,234.557,0.15,18.401,18.676,18.216,18.388,234.294,0.734,-2.285,6.5,1.2,-2.118,-0.014,0.005,-0.774,7.09,12.16,1179.53,8.539,8.688,8.57,227.595,20935.261,1.86049,1816.748,2574.294,1903.427,2098.156,317.425,5071.015,7600,0.1599,5.00135,5,0.00027,-0.05565,0.09398,-0.02414,0.12797,0.01738,-0.06255,-0.12683,-0.01695,0.332761,0,0,0,0,0,0.00487379,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,87.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.572,18.483,233.085,0.15,18.775,18.104,18.421,18.834,236.095,0.744,-2.862,6.5,1.2,-2.323,0.041,-0.073,-1.075,6.95,12.215,1185.128,8.546,8.71,8.605,226.26,22010.793,1.95607,2001.59,2612.984,1830.539,2148.371,309.742,5073.166,7600,0.16215,5.06253,5,0.012505,-0.07201,0.09217,-0.01289,0.12565,-0.0409,-0.00451,0.02812,-0.0058,0.332478,0,0,0,0,0,0.00593712,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,88,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.984,18.221,235.015,0.15,18.29,18.275,18.268,18.106,233.934,0.752,-2.287,6.5,1.2,-2.058,0.047,0.004,-0.724,6.718,12.191,1179.285,8.559,8.645,8.518,228.416,20518.461,1.82345,2115.892,2521.849,1709.935,2115.892,270.638,4927.197,7600,0.15969,5.05096,5,0.010191,-0.02804,0.05831,-0.06839,0.1192,0.10992,-0.08465,-0.13875,-0.01612,0.351685,0,0,0,0,0,0.00449383,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,88.4,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.768,17.933,233.679,0.15,18.055,18.033,17.879,18.61,233.202,0.728,-3.193,6.5,1.2,-2.486,0.096,-0.158,-1.057,8.123,12.173,1181.612,8.631,8.638,8.456,225.704,21795.288,1.93692,2270.935,2453.344,1618.946,2114.408,330.308,5002.452,7600,0.16264,4.98602,5,-0.002795,0.07909,0.08592,-0.09559,0.14808,0.26782,0.06902,-0.068,0.07219,0.341783,0,0,0,0,0,0.00570731,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,88.8,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.308,17.987,236.123,0.15,18.59,18.157,18.067,17.613,237.237,0.736,-2.805,6.5,1.2,-2.232,0.107,-0.053,-1.05,8.156,12.143,1175.484,8.596,8.614,8.453,228.115,21371.645,1.89927,2428.261,2336.394,1625.37,2130.008,336.425,4975.818,7600,0.16209,5.09371,5,0.018742,0.03803,0.05555,-0.10539,0.14734,-0.10265,-0.07594,-0.0245,-0.00184,0.345287,0,0,0,0,0,0.00528077,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,89.2,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.981,17.984,232.091,0.15,17.613,17.892,17.592,18.412,232.712,0.732,-2.689,6.5,1.2,-2.174,0.135,-0.008,-0.939,6.796,12.085,1175.129,8.631,8.581,8.475,225.409,20223.267,1.79721,2467.602,2135.896,1656.539,2086.679,286.76,4948.907,7600,0.16054,5.00982,5,0.001964,0.07244,0.02322,-0.08333,0.11439,0.08604,-0.08083,0.05514,-0.08238,0.348828,0,0,0,0,0,0.00424631,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,89.6,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,17.553,18.072,233.931,0.15,18.088,18.604,18.778,17.71,232.83,0.745,-2.837,6.5,1.2,-2.141,0.184,-0.099,-0.909,7.643,12.187,1184.688,8.659,8.542,8.495,226.421,21099.496,1.87508,2540.301,1968.196,1703.987,2070.828,312.982,4863.184,7600,0.1628,4.93487,5,-0.013026,0.09007,-0.02624,-0.0737,0.13389,0.04406,-0.12363,0.02409,0.04874,0.360107,0,0,0,0,0,0.00501363,11252.573
E025,1505,test_release_sample,S5,yaw_misalignment,High,PI-RL LoadShield,90,recovery,0.1,0.4,100,0.02,33.48,40.31,12,17.5,18.277,17.635,233,0.15,18.38,18.026,17.664,17.685,232.725,0.746,-3.051,6.5,1.2,-2.232,0.203,-0.118,-1.084,7.838,12.116,1177.82,8.584,8.447,8.517,225.293,20887.563,1.85625,2564.723,1816.405,1816.405,2065.844,332.586,4955.786,7600,0.16273,4.98518,5,-0.002964,0.06743,-0.0687,0.00085,0.13171,-0.05659,-0.10616,0.18637,-0.00544,0.347923,0,0,0,0,0,0.0048237,11252.573
